AverageSpend,WaitTime,ServiceRating,satisfaction,satisfaction_category,ServiceQuality_Impact,WaitTime_Impact
87.81443523716717,48.31864019372804,5,2.313392627867334,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
87.75154678840202,59.42732458588255,5,2.3109068332549176,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
87.48813881246244,10.750463328890682,4,2.300556432830496,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
87.15500755906237,52.52621919117751,2,2.2876041282211603,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
87.11345421761146,4.391507835932642,5,2.285999014211114,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
86.91524822250784,28.715880744343604,5,2.278374008962074,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
86.87444634249637,49.46384216132952,2,2.276810692168425,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
86.70116107631091,48.01534347394055,2,2.270194969227668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
86.67961392905637,22.18299767552825,4,2.2693749886796795,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
86.66911904488802,10.0793725887765,3,2.268975814443113,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
86.5020629283075,16.88515448274197,5,2.2626402163551877,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
86.428885561217,22.19776544281923,4,2.2598757544553765,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
86.40379933977407,27.6304887591311,5,2.258929553481609,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
86.33289938401843,31.48687306487072,5,2.256259449145794,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
86.20347614188134,4.319539845902538,2,2.2514008024071566,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
86.14688538013783,59.959109959164046,1,2.249282546492374,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
86.08839503145789,6.9615734766237285,4,2.247097111552425,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
86.01726986745636,7.060187173583814,1,2.244444920246895,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
85.91544204393259,55.88085087381091,4,2.2406579362674073,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
87.31544034728134,34.174403324506194,2,2.236464561294354,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
85.78040668918052,55.69684633819238,5,2.235654022870976,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
86.14960274865908,36.68812745686529,5,2.2322438992833615,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
85.51928459158029,55.40597200612843,3,2.2260349387421874,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
85.47931405868107,39.084889438320765,1,2.224569044404416,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
85.44055181988527,28.532248646260296,4,2.2231490919906296,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
87.46222001869855,24.698008540573174,4,2.2148964636637793,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
85.06737273074744,54.612687589025455,2,2.209559057350596,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
84.90321104282047,53.10539685305609,5,2.2036257527345655,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
84.77909779173542,0.2150258219550838,5,2.1991576206694745,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
87.35649632220927,24.90544723052662,2,2.1989924458277184,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
84.76835014722208,49.870181022947136,2,2.1987714081092276,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
84.17514935031039,42.70106797408678,2,2.1776241584556013,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
84.15672885385442,40.71386771773462,3,2.176972650760957,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
84.10893222747531,46.83190414017934,2,2.175283558997031,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
83.91820016446793,9.53000683962475,4,2.1685632722273227,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
83.90543889201125,43.98015816351816,4,2.168114768891572,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
83.86453294725077,53.472289479458745,2,2.166678046623047,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
83.78438946089133,22.367982393571893,2,2.163867347105806,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
84.26181628530043,26.210100654801025,4,2.1560155776515164,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
83.53692607610644,5.472133483076549,4,2.15522265912157,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
83.30586895764371,30.65368586236778,5,2.147196349106383,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
83.06768849419211,59.75947711372499,2,2.1389668151099723,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
82.82803303792087,45.2314058824096,3,2.1307301229846125,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
82.7057917851036,8.398428906414313,3,2.1265452669812857,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
82.62664374323957,36.54372442437022,4,2.123841479212976,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
82.56382265308878,8.534198911256272,1,2.1216986414016183,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
82.28712683122994,59.7415927527615,4,2.1122935502110094,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
82.26121556349031,17.25783469593967,2,2.1114155165843624,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
82.1737288987872,18.576954479444183,2,2.108454290397258,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
83.19003169592992,24.234872374241988,5,2.1049601793744586,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
81.98335000784625,12.830513160036856,3,2.1020280505112026,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
82.68534866940796,24.06071248363485,5,2.0998935450511103,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
81.83408644965644,7.523507337301534,5,2.0970062195190913,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
81.76408433927404,20.056381531633008,1,2.0946559756048955,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
81.75651562897325,48.21798945615952,1,2.094402050149744,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
81.72279174311771,50.61513285672215,1,2.0932710729458246,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
81.66503074104037,50.94914631315407,2,2.0913356309862765,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
81.64624849342039,41.50380254524809,5,2.090706727122138,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
81.4998133360547,14.14031475677907,1,2.085810939660476,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
81.46162191899573,45.99820974515496,5,2.0845362262464464,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
